hhid,yr04,acres,lacres,aehhsize,hhsize,offrinc,hyb_F,hybmz_F,hybfmz_F,revlsprod1_F,revlsprod2_F,revlssold_F,revls1_F,revls2_F,revctot_F,revcmaiz_F,revcrp,revls,lrevcrp,lrevls,costlp_F,costsdtot_F,costlsvar_F,costlspurch_F,costls_F,costlabhwg_F,costlabhcon_F,costlabhboth_F,costlabhwgM_F,costlabhconM_F,costlabhbothM_F,costlabhwgPRE_F,costlabhconPRE_F,costlabhbothPRE_F,costlabhwgPOST_F,costlabhconPOST_F,costlabhbothPOST_F,costlp2_F,costfdap_F,costfcan_F,costfman_F,costftot_F,costfdcm_F,costsdtot2_F,costsdmaiz_F,costctotnolab_F,costctot_F,costctotM_F,costctotPRE_F,costctotPOST_F,costctot2_F,costctotM2_F,costctotPRE2_F,costctotPOST2_F,costctot3_F,costctotM3_F,costctotPRE3_F,costctotPOST3_F,costcrp,costls,lcostcrp,lcostls,yieldtot_F,yieldmaiz,fertacdap_F,fertaccan_F,fertacman_F,fertactot_F,fertacdcm_F,kgfertDAP,kgfertCAN,kgfertMAN,kgfertTOT,kgfertDCM,kgctot_F,kgcsoldtot_F,kgmaiz,kgcsoldmaiz_F,labhwg_daywage2,labhwg_daywage_vil,labhwg_daywage_dist,labhwg_daywageM_vil,labhwg_daywagePRE_vil,labhwg_daywagePOST_vil,labhwg_daywageM_dist,labhwg_daywagePRE_dist,labhwg_daywagePOST_dist,labhwg,labhcon,labhwg_qtyM_F,labhwg_qtyPRE_F,labhwg_qtyPOST_F,labhcon_qtyM_F,labhcon_qtyPRE_F,labhcon_qtyPOST_F,labfamchil_qtyM_F,labfamchil_qtyPRE_F,labfamchil_qtyPOST_F,labfamfem_qtyM_F,labfamfem_qtyPRE_F,labfamfem_qtyPOST_F,labfammale_qtyM_F,labfammale_qtyPRE_F,labfammale_qtyPOST_F,llabhwg_daywage_dist,llabhwg,llabhcon,pkgctot_F,pkgctot_vil,pkgctot_div,pkgctot_dist,pkgctot_prov,pkgmaiz,pkgcmaiz_vil,pkgcmaiz_div,pkgcmaiz_dist,pkgcmaiz_prov,pkgfertDAP,pkgfdap_vil,pkgfdap_div,pkgfdap_dist,pkgfdap_prov,pkgfertCAN,pkgfcan_vil,pkgfcan_div,pkgfcan_dist,pkgfcan_prov,pkgfertMAN,pkgfman_vil,pkgfman_div,pkgfman_dist,pkgfman_prov,pkgfertTOT,pkgftot_vil,pkgftot_div,pkgftot_dist,pkgftot_prov,pkgfertDCM,pkgfdcm_vil,pkgfdcm_div,pkgfdcm_dist,pkgfdcm_prov,drainage,dumdrainage,ldrainage,rain,rainPC,diffrain,lrain,lrainsq,lrainPC,lrainsqPC,tmax,tmaxPC,difftmax,ltmax,ltmaxsq,ltmaxPC,ltmaxsqPC,tmin,tminPC,difftmin,ltmin,ltminsq,ltminPC,ltminsqPC,lrltx,lrltn,lrltxPC,lrltnPC,ltxltn,ltxltnPC,prov,dist,div,location,subloc,vil,aez,aezsmall,zone,age,educ,gend,ageavg,educavg,dmtroad,dtmroad,dextn,latitude,longitude,main04,short04,mainstress04,qwetpre,qwetit,qwetxt,QWETM1,qwetxtdiv,qwetitdiv,qwetprediv,QWETM1div,qwetPC10a2axtE1,qwetPC10a2aitE1,qwetPC10a2apreE1,famchil,famfem,fammale,pctsoldtot_F,pctsoldmaiz_F,depth,dumdepth,ldepth,dummaiz,lkgmaiz,lyieldmaiz,lpkgmaiz,dumkgfertDAP,lkgfertDAP,lpkgfertDAP,dumkgfertCAN,lkgfertCAN,lpkgfertCAN,dumkgfertMAN,lkgfertMAN,lpkgfertMAN,dumkgfertTOT,lkgfertTOT,lpkgfertTOT,dumkgfertDCM,lkgfertDCM,lpkgfertDCM,dumlabhwg,dumlabhcon,dumfem,lfamfem,dumchil,lfamchil,dummale,lfammale,dumdmtroad,ldmtroad,dumdtmroad,ldtmroad,dumdextn,ldextn,dumeduc,leduc,dumeducavg,leducavg,dumage,lage,dumageavg,lageavg
296,1,5.550000191,1.713797927,6,7,48000,1,1,1,11120,0,5000,16120,5000,28644.82813,13982,28644.82813,16120,10.26272774,9.687815666,0,35167.5,1200,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,1375,0,326.25,1701.25,1701.25,150,120,36868.75,36868.75,36868.75,36868.75,36868.75,36868.75,36868.75,36868.75,36868.75,36868.75,36868.75,36868.75,36868.75,36868.75,1200,10.51511955,7.090076923,608.0238647,212.1459503,9.009008408,0,27.02702522,36.03603363,36.03603363,50,0,150,200,200,3374.532471,1526.699951,1177.410034,540,,60.13513565,62.9522171,61.02941132,59.73684311,60.55555725,62.30315018,65.50595093,59.52000046,0,0,0,0,0,0,0,0,396,160,286,282,126,176,682,536,160,4.142375946,0,0,8.488532066,7.1498909,7.559323788,7.45058918,7.124091625,9.158315659,4.737124443,21.28606796,24.47595787,19.47303772,27.5,30.23531532,29.72251511,29.36492157,30.05593872,32,32,28.09375,25.86700821,27.05989647,2.174999952,2.174999952,2.174999952,2.174999952,1.995613694,8.506250381,17.85533905,15.19007015,14.39128876,13.94771767,8.506250381,17.867733,14.54738712,14.01294136,13.61855602,,1,2.079441547,943.5999756,479.3999939,-464.1999817,6.849702358,46.9184227,6.172535419,38.10019302,29.26000023,30.44666672,1.186666489,3.376221418,11.39887142,3.415976524,11.66889572,15.96000004,18.2733326,2.313332558,2.770085573,7.673374176,2.905442715,8.441597939,23.12611198,18.97426224,21.0852356,17.93394852,9.352422714,9.924923897,Western,Kakamega,Mumias,Etenje,Musanda,Ebuchilinya,LM1-2 - Lower midland 1-2,LM1,Western Transitional,56,,0,37,9,litre,,litre,0.200000003,34.40000153,943.5999756,399.7999878,0,552,15.96,29.26,litre,29.26000023,16.01000023,550.5,3,30.44666672,18.2733326,479.3999939,446,302,696,0.452418208,0.353704065,,1,1.609437943,1,7.071072578,5.357274532,2.214662313,1,3.912023067,3.314186096,0,0,3.465735912,1,5.010635376,0.77702862,1,5.298317432,2.140801191,1,5.298317432,2.140801191,0,0,1,5.710426807,1,6.100318909,1,6.545349598,1,1.098612309,1,3.218875885,1,1.098612309,1,2.302585125,1,2.197224617,1,4.025351524,1,3.610917807
297,1,3.049999952,1.11514163,5.22,5.5,9600,1,1,0,13193.33301,10000,0,13193.33301,10000,126218.6641,9191,126218.6641,13193.33301,11.74577141,9.487466812,0,37130.5,350,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,4345.5,0,1305,8076.5,5650.5,131.5,130,45207,45207,45207,45207,45207,45207,45207,45207,45207,45207,45207,45207,45207,45207,350,10.71900749,5.857933044,21620.96875,252.0344391,51.14754105,0,196.7213135,281.9672241,247.8688507,156,0,600,860,756,65943.95313,64464.19922,768.7050171,0,,60.13513565,62.9522171,61.02941132,59.73684311,60.55555725,62.30315018,65.50595093,59.52000046,0,0,0,0,0,0,0,0,380,60,320,589,395,311,2028,2749,610,4.142375946,0,0,1.91402936,7.1498909,7.559323788,7.45058918,7.124091625,0.142575264,4.737124443,21.28606796,24.47595787,19.47303772,27.85577011,30.23531532,29.72251511,29.36492157,30.05593872,32,32,28.09375,25.86700821,27.05989647,2.174999952,2.174999952,2.174999952,2.174999952,1.995613694,9.391279221,17.85533905,15.19007015,14.39128876,13.94771767,7.474206448,17.867733,14.54738712,14.01294136,13.61855602,,1,2.079441547,943.5999756,479.3999939,-464.1999817,6.849702358,46.9184227,6.172535419,38.10019302,29.26000023,30.44666672,1.186666489,3.376221418,11.39887142,3.415976524,11.66889572,15.96000004,18.2733326,2.313332558,2.770085573,7.673374176,2.905442715,8.441597939,23.12611198,18.97426224,21.0852356,17.93394852,9.352422714,9.924923897,Western,Kakamega,Mumias,Etenje,Musanda,Ebuchilinya,LM1-2 - Lower midland 1-2,LM1,Western Transitional,20,,0,27.83333397,6.5,crate,pickup,numbers,0.200000003,34.40000153,943.5999756,399.7999878,0,552,15.96,29.26,litre,29.26000023,16.01000023,550.5,3,30.44666672,18.2733326,479.3999939,380,706,3359,0.977560401,0,,1,1.609437943,1,6.644707203,5.529565811,-1.947885275,1,5.049856186,3.327040195,0,0,3.465735912,1,6.396929741,0.77702862,1,6.756932259,2.239781618,1,6.628041267,2.01145792,0,0,1,6.559615135,1,5.940171242,1,8.119398117,1,1.386294365,1,2.833213329,1,1.609437943,1,2.197224617,1,1.871802211,1,2.995732307,1,3.326234341
298,1,8.770000458,2.171336889,6.833333333,7.333333333,35000,1,1,1,50400,18000,19850,70250,37850,149793.7344,49964,149793.7344,70250,11.91701412,11.15981579,7600,56322.5,3500,9500,13000,5350.938477,7300,12650.93848,5295.767578,7300,12595.76758,2947.767822,1100,4047.767822,2380.800049,6200,8580.799805,4300,7411,0,126.1499939,10026.15039,7537.149902,938,120,73948.64844,79299.58594,79244.42188,76896.42188,76329.45313,81248.64844,81248.64844,75048.64844,80148.64844,86599.58594,86544.42188,77996.42188,82529.45313,79299.58594,13000,11.28098774,9.472704887,1180.307739,473.7537231,28.73431969,0,6.613454819,47.43443298,35.34777451,252,0,58,416,310,10351.2998,6665.899902,4154.820313,2790,,60.13513565,62.9522171,61.02941132,59.73684311,60.55555725,62.30315018,65.50595093,59.52000046,85,115.960968,85,45,40,115.960968,17.47356987,98.48739624,20,20,0,558,50,768,212,85,205,4.142375946,4.442651272,4.75325346,14.47100735,7.1498909,7.559323788,7.45058918,7.124091625,7.495461941,4.737124443,21.28606796,24.47595787,19.47303772,29.40872955,30.23531532,29.72251511,29.36492157,30.05593872,32,32,28.09375,25.86700821,27.05989647,2.174999952,2.174999952,2.174999952,2.174999952,1.995613694,24.10132217,17.85533905,15.19007015,14.39128876,13.94771767,24.31338692,17.867733,14.54738712,14.01294136,13.61855602,,1,2.079441547,943.5999756,479.3999939,-464.1999817,6.849702358,46.9184227,6.172535419,38.10019302,29.26000023,30.44666672,1.186666489,3.376221418,11.39887142,3.415976524,11.66889572,15.96000004,18.2733326,2.313332558,2.770085573,7.673374176,2.905442715,8.441597939,23.12611198,18.97426224,21.0852356,17.93394852,9.352422714,9.924923897,Western,Kakamega,Mumias,Etenje,Musanda,Ebuchilinya,LM1-2 - Lower midland 1-2,LM1,Western Transitional,17,,0,34.59999847,7.800000191,litre,,kg,0.200000003,34.40000153,943.5999756,399.7999878,0,552,15.96,29.26,litre,29.26000023,16.01000023,550.5,3,30.44666672,18.2733326,479.3999939,20,818,290,0.64396745,0.418548137,,1,1.609437943,1,8.332024574,6.160687447,2.014297724,1,5.529428959,3.381291628,0,0,3.465735912,1,4.060442924,0.77702862,1,6.030685425,3.182266712,1,5.736572266,3.191027164,1,1,1,6.70686245,1,2.995732307,1,5.669880867,1,1.098612309,1,3.218875885,1,0.693147182,1,1.945910096,1,2.05412364,1,2.833213329,1,3.543853521
299,1,4.949999809,1.599387527,4.813333333,5.166666667,19500,1,1,1,2520,0,0,2520,0,48673.66797,31582,48673.66797,2520,10.79289341,7.832014084,2000,26791.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2750,0,1957.5,7007.5,4707.5,275,270,35799.375,35799.375,35799.375,35799.375,35799.375,35799.375,35799.375,35799.375,35799.375,35799.375,35799.375,35799.375,35799.375,35799.375,0,10.48568535,,1200.890991,528.7697754,20.20202065,0,181.8181915,222.222229,202.0202026,100,0,900,1100,1000,5944.410156,2328,2617.410156,540,,60.13513565,62.9522171,61.02941132,59.73684311,60.55555725,62.30315018,65.50595093,59.52000046,0,0,0,0,0,0,0,0,405,405,0,972,480,508,646,544,106,4.142375946,0,0,8.188140869,7.1498909,7.559323788,7.45058918,7.124091625,13.56615162,4.737124443,21.28606796,24.47595787,19.47303772,27.5,30.23531532,29.72251511,29.36492157,30.05593872,32,32,28.09375,25.86700821,27.05989647,2.174999952,2.174999952,2.174999952,2.174999952,1.995613694,6.370454311,17.85533905,15.19007015,14.39128876,13.94771767,4.707499981,17.867733,14.54738712,14.01294136,13.61855602,,1,2.079441547,943.5999756,479.3999939,-464.1999817,6.849702358,46.9184227,6.172535419,38.10019302,29.26000023,30.44666672,1.186666489,3.376221418,11.39887142,3.415976524,11.66889572,15.96000004,18.2733326,2.313332558,2.770085573,7.673374176,2.905442715,8.441597939,23.12611198,18.97426224,21.0852356,17.93394852,9.352422714,9.924923897,Western,Kakamega,Mumias,Etenje,Musanda,Ebuchilinya,LM1-2 - Lower midland 1-2,LM1,Western Transitional,18,,0,33.5,8.166666985,litre,,litre,0.200000003,34.40000153,943.5999756,399.7999878,0,552,15.96,29.26,litre,29.26000023,16.01000023,550.5,3,30.44666672,18.2733326,479.3999939,405,988,650,0.391628414,0.231958762,,1,1.609437943,1,7.869940758,6.270553112,2.607577801,1,4.60517025,3.314186096,0,0,3.465735912,1,6.802394867,0.77702862,1,7.003065586,1.851670742,1,6.907755375,1.549157023,0,0,1,6.895682812,1,6.003887177,1,6.47697258,1,1.098612309,1,3.218875885,1,1.098612309,1,2.302585125,1,2.10006094,1,2.890371799,1,3.51154542
302,1,0.400000006,-0.9162907,4.173333333,4.833333333,25500,0,0,0,224,0,0,224,0,3608.378906,2041,3608.378906,224,8.19101429,5.411645889,0,416.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.59999847,0,416.8999939,416.8999939,416.8999939,416.8999939,416.8999939,416.8999939,416.8999939,416.8999939,416.8999939,416.8999939,416.8999939,416.8999939,416.8999939,416.8999939,0,6.032846451,,959.499939,459.2625122,0,0,0,0,0,0,0,0,0,0,383.7999878,51.90000153,183.7050018,0,,51.17647171,62.9522171,51.875,57,42.8571434,62.30315018,65.50595093,59.52000046,0,0,0,0,0,0,0,0,167,143,54,82.5,64,30.5,0,0,0,4.142375946,0,0,9.401717186,6.872766495,7.559323788,7.45058918,7.124091625,39.32562637,12.84516239,21.28606796,24.47595787,19.47303772,28.71710587,28.71710587,29.72251511,29.36492157,30.05593872,28.09375,,28.09375,25.86700821,27.05989647,2.174999952,2.174999952,2.174999952,2.174999952,1.995613694,7.548231125,7.548231125,15.19007015,14.39128876,13.94771767,6.283826351,6.283826351,14.54738712,14.01294136,13.61855602,,1,2.079441547,943.5999756,479.3999939,-464.1999817,6.849702358,46.9184227,6.172535419,38.10019302,29.26000023,30.44666672,1.186666489,3.376221418,11.39887142,3.415976524,11.66889572,16.05999947,18.2733326,2.21333313,2.776331663,7.708017349,2.905442715,8.441597939,23.12611198,19.01704597,21.0852356,17.93394852,9.373510361,9.924923897,Western,Kakamega,Mumias,Etenje,Bungasi,Buyundo,LM1-2 - Lower midland 1-2,LM1,Western Transitional,26,,1,30.8571434,5.428571224,,,,0.200000003,34.40000153,943.5999756,399.7999878,0,549,16.06,29.26,litre,29.26000023,16.01000023,550.5,3,30.44666672,18.2733326,479.3999939,197,94.5,0,0.135226682,0,,1,1.609437943,1,5.213331223,6.129621983,3.671876431,0,0,3.357492924,0,0,3.335547209,0,0,0.77702862,0,0,2.02131319,0,0,1.837979078,0,0,1,4.54859972,1,5.283203602,0,0,1,-2.302585125,1,2.44234705,1,-0.693147182,1,1.386294365,1,1.691676021,1,3.258096457,1,3.429368258
303,1,1.25,0.223143548,2.01,2.5,0,0,0,0,14580,0,0,14580,0,9117.886719,4473,9117.886719,14580,9.117993355,9.587406158,0,2258.75,180,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,234.8999939,780.9000244,528.9000244,0,0,3039.649902,3039.649902,3039.649902,3039.649902,3039.649902,3039.649902,3039.649902,3039.649902,3039.649902,3039.649902,3039.649902,3039.649902,3039.649902,3039.649902,180,8.019497871,5.192956924,1095.692017,332.8919983,6.400000095,0,86.40000153,99.19999695,92.80000305,8,0,108,124,116,1369.61499,267,416.1149902,0,,51.17647171,62.9522171,51.875,57,42.8571434,62.30315018,65.50595093,59.52000046,0,0,0,0,0,0,0,0,0,0,0,51,20,47,201,179,68,4.142375946,0,0,6.657262802,6.872766495,7.559323788,7.45058918,7.124091625,16.75280952,12.84516239,21.28606796,24.47595787,19.47303772,36.75,28.71710587,29.72251511,29.36492157,30.05593872,28.09375,,28.09375,25.86700821,27.05989647,2.174999952,2.174999952,2.174999952,2.174999952,1.995613694,6.297580719,7.548231125,15.19007015,14.39128876,13.94771767,4.559483051,6.283826351,14.54738712,14.01294136,13.61855602,,1,2.079441547,943.5999756,479.3999939,-464.1999817,6.849702358,46.9184227,6.172535419,38.10019302,29.26000023,30.44666672,1.186666489,3.376221418,11.39887142,3.415976524,11.66889572,16.05999947,18.2733326,2.21333313,2.776331663,7.708017349,2.905442715,8.441597939,23.12611198,19.01704597,21.0852356,17.93394852,9.373510361,9.924923897,Western,Kakamega,Mumias,Etenje,Bungasi,Buyundo,LM1-2 - Lower midland 1-2,LM1,Western Transitional,72,,0,51,4.333333492,90 kg bag,50 kg bag,50 kg bag,0.200000003,34.40000153,943.5999756,399.7999878,0,549,16.06,29.26,litre,29.26000023,16.01000023,550.5,3,30.44666672,18.2733326,479.3999939,0,67,247,0.194945291,0,,1,1.609437943,1,6.030961514,5.807817936,2.818566084,1,2.079441547,3.604138136,0,0,3.335547209,1,4.68213129,0.77702862,1,4.820281506,1.840165496,1,4.753590107,1.517209291,0,0,1,4.204692841,0,0,1,5.509388447,1,0,1,2.397895336,1,2.397895336,1,1.609437943,1,1.466337085,1,4.276666164,1,3.931825638
304,1,2.950000048,1.081805229,6.32,6.75,210300,1,1,1,72064,-8500,0,72064,-8500,172442.9844,33000,172442.9844,72064,12.05782223,11.18531036,4800,20441,18500,0,18500,566.5699463,3400,3966.569824,560.7283325,3400,3960.728271,589.5535889,3400,3989.553711,0,0,0,2400,1375,0,1827,4352,3202,211.8000031,130,29593,30159.57031,30153.72852,30182.55273,29593,32993,32993,32993,29593,33559.57031,33553.72656,33582.55469,29593,30159.57031,18500,10.31425762,9.825526237,28676.08203,915.2542114,16.94915199,0,284.7457581,318.6440735,301.6949158,50,0,840,940,890,84594.44531,73890,2700,1800,,51.17647171,62.9522171,51.875,57,42.8571434,62.30315018,65.50595093,59.52000046,9,54.00921631,9,9,0,54.00921631,54.00921631,0,5,0,5,911,56,864,654,28,631,4.142375946,2.197224617,3.989154816,2.03846693,6.872766495,7.559323788,7.45058918,7.124091625,0.446609825,12.84516239,21.28606796,24.47595787,19.47303772,27.5,28.71710587,29.72251511,29.36492157,30.05593872,28.09375,,28.09375,25.86700821,27.05989647,2.174999952,2.174999952,2.174999952,2.174999952,1.995613694,4.629787445,7.548231125,15.19007015,14.39128876,13.94771767,3.59775281,6.283826351,14.54738712,14.01294136,13.61855602,,1,2.079441547,943.5999756,479.3999939,-464.1999817,6.849702358,46.9184227,6.172535419,38.10019302,29.26000023,30.44666672,1.186666489,3.376221418,11.39887142,3.415976524,11.66889572,16.05999947,18.2733326,2.21333313,2.776331663,7.708017349,2.905442715,8.441597939,23.12611198,19.01704597,21.0852356,17.93394852,9.373510361,9.924923897,Western,Kakamega,Mumias,Etenje,Bungasi,Buyundo,LM1-2 - Lower midland 1-2,LM1,Western Transitional,22,,1,28.375,11.625,,tonnes,numbers,0.200000003,34.40000153,943.5999756,399.7999878,0,549,16.06,29.26,litre,29.26000023,16.01000023,550.5,3,30.44666672,18.2733326,479.3999939,5,920,659,0.873461604,0.024360536,,1,1.609437943,1,7.901007175,6.819201946,-0.80606997,1,3.912023067,3.314186096,0,0,3.335547209,1,6.733401775,0.77702862,1,6.845880032,1.532510996,1,6.791221619,1.280309439,1,1,1,6.824373722,1,1.609437943,1,6.49072361,1,-2.302585125,1,2.302585125,1,1.609437943,1,2.708050251,1,2.453157902,1,3.091042519,1,3.345508575
306,1,1.350000024,0.300104618,0.74,1,0,0,0,0,0,0,0,0,0,7185.583496,2316,7185.583496,0,8.879832268,,0,1315,0,0,0,377.7133179,200,577.7133179,373.8189087,200,573.8189087,262.0238037,200,462.0238037,119.0400009,0,119.0400009,0,0,0,0,0,0,40,0,1315,1692.713379,1688.818848,1577.023804,1434.040039,1515,1515,1515,1315,1892.713379,1888.818848,1777.023804,1434.040039,1692.713379,0,7.43408823,,667.0777588,152.7444458,0,0,0,0,0,0,0,0,0,0,900.5549927,121.5,206.2050018,67.5,,51.17647171,62.9522171,51.875,57,42.8571434,62.30315018,65.50595093,59.52000046,6,3.17701292,6,4,2,3.17701292,3.17701292,0,8,0,8,209,105,104,69,59,10,4.142375946,1.791759491,1.155941367,7.979061127,6.872766495,7.559323788,7.45058918,7.124091625,19.06172752,12.84516239,21.28606796,24.47595787,19.47303772,28.71710587,28.71710587,29.72251511,29.36492157,30.05593872,28.09375,,28.09375,25.86700821,27.05989647,2.174999952,2.174999952,2.174999952,2.174999952,1.995613694,7.548231125,7.548231125,15.19007015,14.39128876,13.94771767,6.283826351,6.283826351,14.54738712,14.01294136,13.61855602,,1,2.079441547,943.5999756,479.3999939,-464.1999817,6.849702358,46.9184227,6.172535419,38.10019302,29.26000023,30.44666672,1.186666489,3.376221418,11.39887142,3.415976524,11.66889572,16.05999947,18.2733326,2.21333313,2.776331663,7.708017349,2.905442715,8.441597939,23.12611198,19.01704597,21.0852356,17.93394852,9.373510361,9.924923897,Western,Kakamega,Mumias,Etenje,Bungasi,Buyundo,LM1-2 - Lower midland 1-2,LM1,Western Transitional,78,none,1,78,0,90 kg bag,grams,handfuls,0.200000003,34.40000153,943.5999756,399.7999878,0,549,16.06,29.26,litre,29.26000023,16.01000023,550.5,3,30.44666672,18.2733326,479.3999939,8,209,69,0.134916797,0.555555582,,1,1.609437943,1,5.328870773,5.028766155,2.947682619,0,0,3.357492924,0,0,3.335547209,0,0,0.77702862,0,0,2.02131319,0,0,1.837979078,1,1,1,5.34233427,1,2.079441547,1,4.234106541,1,0,1,2.564949274,1,1.945910096,0,0,0,0,1,4.356709003,1,4.356709003
307,1,2.400000095,0.875468791,2.46,3,1550,1,1,0,0,17000,18350,18350,35350,66086.16406,12564,66086.16406,18350,11.09871483,9.81738472,2120,10996.9375,600,0,600,6609.98291,1500,8109.98291,5794.192871,0,5794.192871,6026.547363,1500,7526.547363,773.7600098,0,773.7600098,1620,4198.5,0,430.6499939,8394.150391,4629.149902,306.5,125,21511.08789,28121.07031,27305.28125,27537.63477,22284.84766,23011.08789,21511.08789,23011.08789,21511.08789,29621.07031,27305.28125,29037.63477,22284.84766,28121.07031,600,10.24427414,6.396929741,12538.9873,456.1749573,63.33333206,0,82.5,212.4999847,145.8333282,152,0,198,510,350,30093.57031,28761.75,1094.819946,360,,51.17647171,62.9522171,51.875,57,42.8571434,62.30315018,65.50595093,59.52000046,105,23.82759666,93,92,13,0,23.82759666,0,0,0,0,116,90,49,46,46,3,4.142375946,4.653960228,3.170844316,2.196022749,6.872766495,7.559323788,7.45058918,7.124091625,0.436830163,12.84516239,21.28606796,24.47595787,19.47303772,27.62170982,28.71710587,29.72251511,29.36492157,30.05593872,28.09375,,28.09375,25.86700821,27.05989647,2.174999952,2.174999952,2.174999952,2.174999952,1.995613694,16.45911789,7.548231125,15.19007015,14.39128876,13.94771767,13.22614288,6.283826351,14.54738712,14.01294136,13.61855602,,1,2.079441547,943.5999756,479.3999939,-464.1999817,6.849702358,46.9184227,6.172535419,38.10019302,29.26000023,30.44666672,1.186666489,3.376221418,11.39887142,3.415976524,11.66889572,16.05999947,18.2733326,2.21333313,2.776331663,7.708017349,2.905442715,8.441597939,23.12611198,19.01704597,21.0852356,17.93394852,9.373510361,9.924923897,Western,Kakamega,Mumias,Etenje,Bungasi,Buyundo,LM1-2 - Lower midland 1-2,LM1,Western Transitional,77,,0,51.66666794,3.333333254,90 kg bag,pickup,litre,0.200000003,34.40000153,943.5999756,399.7999878,0,549,16.06,29.26,litre,29.26000023,16.01000023,550.5,3,30.44666672,18.2733326,479.3999939,0,139,49,0.955744028,0.012516623,,1,1.609437943,1,6.998345375,6.122876644,-0.828210831,1,5.023880482,3.318602085,0,0,3.335547209,1,5.288267136,0.77702862,1,6.234410763,2.800879717,1,5.857933044,2.582195282,1,1,1,4.934473991,0,0,1,3.891820192,1,0,1,2.833213329,1,1.098612309,1,0,1,1.203972816,1,4.343805313,1,3.944812775
309,1,0.400000006,-0.9162907,1.375,1.75,0,0,0,0,0,0,0,0,0,3189.999756,0,3189.999756,0,8.067775726,,0,572.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,572.5,572.5,572.5,572.5,572.5,572.5,572.5,572.5,572.5,572.5,572.5,572.5,572.5,572.5,0,6.350012779,,1728.75,0,0,0,0,0,0,0,0,0,0,0,691.5,179,0,0,,51.17647171,62.9522171,51.875,57,42.8571434,62.30315018,65.50595093,59.52000046,0,0,0,0,0,0,0,0,0,0,0,266,234,32,0,0,0,4.142375946,0,0,4.613159657,6.872766495,7.559323788,7.45058918,7.124091625,0,12.84516239,21.28606796,24.47595787,19.47303772,28.71710587,28.71710587,29.72251511,29.36492157,30.05593872,28.09375,,28.09375,25.86700821,27.05989647,2.174999952,2.174999952,2.174999952,2.174999952,1.995613694,7.548231125,7.548231125,15.19007015,14.39128876,13.94771767,6.283826351,6.283826351,14.54738712,14.01294136,13.61855602,,1,2.079441547,943.5999756,479.3999939,-464.1999817,6.849702358,46.9184227,6.172535419,38.10019302,29.26000023,30.44666672,1.186666489,3.376221418,11.39887142,3.415976524,11.66889572,16.05999947,18.2733326,2.21333313,2.776331663,7.708017349,2.905442715,8.441597939,23.12611198,19.01704597,21.0852356,17.93394852,9.373510361,9.924923897,Western,Kakamega,Mumias,Etenje,Bungasi,Buyundo,LM1-2 - Lower midland 1-2,LM1,Western Transitional,55,none,1,45.5,0,90 kg bag,numbers,numbers,0.200000003,34.40000153,943.5999756,399.7999878,0,549,16.06,29.26,litre,29.26000023,16.01000023,550.5,3,30.44666672,18.2733326,479.3999939,0,266,0,0.258857548,0,,1,1.609437943,0,0,0,0,0,0,3.357492924,0,0,3.335547209,0,0,0.77702862,0,0,2.02131319,0,0,1.837979078,0,0,1,5.583496094,0,0,0,0,1,0,1,1.609437943,1,1.609437943,0,0,0,0,1,4.007333279,1,3.817712307
