hhid,yr07,acres,lacres,aehhsize,hhsize,offrinc,hyb_F,hybmz_F,hybfmz_F,hybfmz2_F,revlssoldc_F,revlssoldo_F,revlsprodc_F,revlsprodo_F,revlsmilk_F,revlsprod1_F,revlsprod2_F,revlssold_F,revlsc_F,revls1_F,revls2_F,revls3_F,revctot_F,revcmaiz_F,revcrp,revls,lrevcrp,lrevls,costlp_F,costsdtot_F,costlspurchc_F,costlspurch_F,costlsvar2_F,costlsvar1_F,costls1c_F,costls1_F,costls2c_F,costls2_F,costlabhwg_F,costlabhcon_F,costlabhboth_F,costlabhwgM_F,costlabhconM_F,costlabhbothM_F,costlabhwgPRE_F,costlabhconPRE_F,costlabhbothPRE_F,costlabhwgPOST_F,costlabhconPOST_F,costlabhbothPOST_F,costlp2_F,costfdap_F,costfcan_F,costfman_F,costftot_F,costfdcm_F,costsdtot2_F,costsdmaiz_F,costctotnolab_F,costctot_F,costctotM_F,costctotPRE_F,costctotPOST_F,costctot2_F,costctotM2_F,costctotPRE2_F,costctotPOST2_F,costctot3_F,costctotM3_F,costctotPRE3_F,costctotPOST3_F,costcrp,costls,lcostcrp,lcostls,yieldtot_F,yieldmaiz,fertacdap_F,fertaccan_F,fertacman_F,fertactot_F,fertacdcm_F,kgfertDAP,kgfertCAN,kgfertMAN,kgfertTOT,kgfertDCM,kgctot_F,kgcsoldtot_F,kgmaiz,kgcsoldmaiz_F,labhwg_daywage2,labhwg_daywage_vil,labhwg_daywage_dist,labhwg_daywageM_vil,labhwg_daywagePRE_vil,labhwg_daywagePOST_vil,labhwg_daywageM_dist,labhwg_daywagePRE_dist,labhwg_daywagePOST_dist,labhwg,labhcon,labhwg_qtyM_F,labhwg_qtyPRE_F,labhwg_qtyPOST_F,labhcon_qtyM_F,labhcon_qtyPRE_F,labhcon_qtyPOST_F,labfamchil_qtyM_F,labfamchil_qtyPRE_F,labfamchil_qtyPOST_F,labfamfem_qtyM_F,labfamfem_qtyPRE_F,labfamfem_qtyPOST_F,labfammale_qtyM_F,labfammale_qtyPRE_F,labfammale_qtyPOST_F,llabhwg_daywage_dist,llabhwg,llabhcon,pkgctot_F,pkgctot_vil,pkgctot_div,pkgctot_dist,pkgctot_prov,pkgmaiz,pkgcmaiz_vil,pkgcmaiz_div,pkgcmaiz_dist,pkgcmaiz_prov,pkgfertDAP,pkgfdap_vil,pkgfdap_div,pkgfdap_dist,pkgfdap_prov,pkgfertCAN,pkgfcan_vil,pkgfcan_div,pkgfcan_dist,pkgfcan_prov,pkgfertMAN,pkgfman_vil,pkgfman_div,pkgfman_dist,pkgfman_prov,pkgfertTOT,pkgftot_vil,pkgftot_div,pkgftot_dist,pkgftot_prov,pkgfertDCM,pkgfdcm_vil,pkgfdcm_div,pkgfdcm_dist,pkgfdcm_prov,drainage,dumdrainage,ldrainage,rain,rainPC,diffrain,lrain,lrainsq,lrainPC,lrainsqPC,tmax,tmaxPC,difftmax,ltmax,ltmaxsq,ltmaxPC,ltmaxsqPC,tmin,tminPC,difftmin,ltmin,ltminsq,ltminPC,ltminsqPC,lrltx,lrltn,lrltxPC,lrltnPC,ltxltn,ltxltnPC,prov,dist,div,location,subloc,vil,aez,aezsmall,zone,age,educ,gend,ageavg,educavg,dextn,dmtroad,dtmroad,latitude,longitude,main07,short07,mainstress07,qwetpre,qwetit,qwetxt,QWETM1,qwetxtdiv,qwetitdiv,qwetprediv,QWETM1div,qwetPC10a2axtE1,qwetPC10a2aitE1,qwetPC10a2apreE1,famchil,famfem,fammale,pctsoldtot_F,pctsoldmaiz_F,depth,dumdepth,ldepth,dummaiz,lkgmaiz,lyieldmaiz,lpkgmaiz,dumkgfertDAP,lkgfertDAP,lpkgfertDAP,dumkgfertCAN,lkgfertCAN,lpkgfertCAN,dumkgfertMAN,lkgfertMAN,lpkgfertMAN,dumkgfertTOT,lkgfertTOT,lpkgfertTOT,dumkgfertDCM,lkgfertDCM,lpkgfertDCM,dumlabhwg,dumlabhcon,dumfem,lfamfem,dumchil,lfamchil,dummale,lfammale,dumdmtroad,ldmtroad,dumdtmroad,ldtmroad,dumdextn,ldextn,dumeduc,leduc,dumeducavg,leducavg,dumage,lage,dumageavg,lageavg
55,1,0.899999976,-0.105360545,8.126666667,9.583333333,78000,1,1,1,0,0,4500,3500,200,6075,200,3700,4500,3500,4700,8200,10575,15823.75,8250,15823.75,4700,9.669267654,8.455317497,1500,1918.3,15000,0,4900,3720,18720,3720,19900,4900,0,0,0,0,0,0,0,0,0,0,0,0,1500,1225,780,500,2505,2505,360,120,5923.299805,5923.299805,5923.299805,5923.299805,5923.299805,5923.299805,5923.299805,5923.299805,5923.299805,5923.299805,5923.299805,5923.299805,5923.299805,5923.299805,3720,8.686649323,8.221479416,4128.799805,924.7000122,38.88888931,27.77777863,277.777771,1222.22229,344.444458,35,25,250,1100,310,3715.919922,0,832.2299805,0,70,75,82,80,80,50,84.58823395,86.15384674,73,0,0,0,0,0,0,0,0,112,72,40,275,259,64,61,53,21,4.406719208,0,0,4.258366585,10.19822693,9.568139076,9.494667053,10.32773113,12.24784946,12.24784946,8.835585594,12.50578499,15.4458437,35,35.45692825,35.48926926,35.56235504,35.09943771,31.20000076,30.15533066,30.37916374,30.37097549,29.24797821,2,1.949181199,1.934056401,1.952377319,1.947020173,2.277272701,20.40212631,15.36762333,16.66186905,15.06414509,8.080645561,21.48016167,15.77748108,17.3638134,14.72443485,Aug,1,2.079441547,546.8983765,456.7999878,-90.09838867,6.304263115,39.74373245,6.124245644,37.5063858,27.29999924,27.07999992,-0.219999313,3.306886673,10.93549919,3.298795462,10.88205147,13.63000011,13.83333302,0.203332901,2.612273216,6.823971748,2.627081156,6.901555061,20.84748268,16.46845818,20.2026329,16.08889008,8.638491631,8.666203499,Rift Valley,Trans Nzoia,Cherangani,Kaplamai,Motosiet,Motosiet,UM2-6 - Upper midland 2-6,UM4,High Potential Maize Zone,5,pre school,1,18,4.800000191,,,,1,35.20000076,546.8983765,,0.375,389,13.63,27.3,Apr,27.61499977,13.97999954,392,4,27.07999992,13.83333302,456.7999878,112,323,74,0,,Very deep,1,1.945910096,1,6.724108696,6.829469204,2.505350351,1,3.555348158,3.555348158,1,3.218875885,3.440418005,1,5.52146101,0.693147182,1,7.003065586,0.822978556,1,5.736572266,2.089471817,0,0,1,5.777652264,1,4.718498707,1,4.304065228,1,-2.302585125,1,1.609437943,1,1.609437943,0,0,1,1.568615913,1,1.609437943,1,2.890371799
56,1,2.5,0.91629076,5.653333333,8.166666667,367200,1,1,1,0,0,0,0,-300,0,400,-300,0,0,400,-300,0,60775,42250,60775,400,11.01493359,5.991464615,3800,8343.5,0,0,0,0,0,0,0,0,574,5360,5934,253.7647095,4760,5013.764648,258.4615479,3400,3658.461426,292,1960,2252,3800,4040,6350,25.19999886,10415.2002,10415.2002,2060.5,1340,22558.69922,23132.69922,22812.46484,22817.16211,22850.69922,27918.69922,27318.69922,25958.69922,24518.69922,28492.69922,27572.46484,26217.16211,24810.69922,23132.69922,0,10.04900265,,2289.291992,1556.891968,45.59999847,84,5.599999905,135.1999969,135.1999969,114,210,14,338,338,5723.22998,2661.100098,3892.22998,1800,50,75,82,80,80,50,84.58823395,86.15384674,73,7,65.36585236,3,3,4,58.04878235,41.46341705,23.90243912,0,0,0,144,64,80,0,0,0,4.406719208,1.945910096,4.179999828,10.6190033,10.19822693,9.568139076,9.494667053,10.32773113,15.87689209,12.24784946,8.835585594,12.50578499,15.4458437,35.43859482,35.45692825,35.48926926,35.56235504,35.09943771,30.23809433,30.15533066,30.37916374,30.37097549,29.24797821,1.799999952,1.949181199,1.934056401,1.952377319,1.947020173,30.81420135,20.40212631,15.36762333,16.66186905,15.06414509,30.81420135,21.48016167,15.77748108,17.3638134,14.72443485,Aug,1,2.079441547,546.8983765,456.7999878,-90.09838867,6.304263115,39.74373245,6.124245644,37.5063858,27.29999924,27.07999992,-0.219999313,3.306886673,10.93549919,3.298795462,10.88205147,13.63000011,13.83333302,0.203332901,2.612273216,6.823971748,2.627081156,6.901555061,20.84748268,16.46845818,20.2026329,16.08889008,8.638491631,8.666203499,Rift Valley,Trans Nzoia,Cherangani,Kaplamai,Motosiet,Motosiet,UM2-6 - Upper midland 2-6,UM4,High Potential Maize Zone,23,std 5,1,25.11111069,5.333333492,,,,1,35.20000076,546.8983765,,0.375,389,13.63,27.3,Apr,27.61499977,13.97999954,392,4,27.07999992,13.83333302,456.7999878,0,144,0,0.464964747,0.676411986,Very deep,1,1.945910096,1,8.266737938,7.350446701,2.764864683,1,4.736198425,3.567801476,1,5.34710741,3.40910244,1,2.639057398,0.587786615,1,5.823045731,3.427975655,1,5.823045731,3.427975655,1,1,1,4.969813347,0,0,0,0,1,0,1,2.708050251,1,0.693147182,1,1.609437943,1,1.673976421,1,3.135494232,1,3.223310471
57,1,1.700000048,0.530628264,9.14,11,43500,1,1,1,0,12000,7200,0,-4650,14850,450,-4650,19200,12000,19650,14550,34050,45800.85938,22000,45800.85938,19650,10.73205853,9.885832787,800,5990,0,0,4020,2460,2460,2460,4020,4020,0,0,0,0,0,0,0,0,0,0,0,0,800,3045,3030,10350,16425,16425,2428,2400,23215,23215,23215,23215,23215,23215,23215,23215,23215,23215,23215,23215,23215,23215,2460,10.05255413,7.807916641,2958.017578,1199.894043,48.61764526,58.82352829,2841.17627,3072.146973,2948.617432,82.65000153,100,4830,5222.649902,5012.649902,5028.629883,2012.5,2039.819946,720,70,119.6666641,82,129.6000061,146.6666718,92.66666412,84.58823395,86.15384674,73,0,0,0,0,0,0,0,0,1024,864,352,160,140,54,60,40,20,4.406719208,0,0,9.108019829,9.447422981,9.568139076,9.494667053,10.32773113,10.93167686,7.341137886,8.835585594,12.50578499,15.4458437,36.84210587,35.56159592,35.48926926,35.56235504,35.09943771,30.29999924,30.68461609,30.37916374,30.37097549,29.24797821,2.142857075,1.866548896,1.934056401,1.952377319,1.947020173,3.144955158,13.57743359,15.36762333,16.66186905,15.06414509,3.276710033,13.33243847,15.77748108,17.3638134,14.72443485,,0,,546.8983765,456.7999878,-90.09838867,6.304263115,39.74373245,6.124245644,37.5063858,27.61499977,27.07999992,-0.534999847,3.318359137,11.01150703,3.298795462,10.88205147,13.97999954,13.83333302,-0.146666527,2.637627602,6.957079887,2.627081156,6.901555061,20.91980934,16.62829781,20.2026329,16.08889008,8.752595901,8.666203499,Rift Valley,Trans Nzoia,Cherangani,Kaplamai,Motosiet,Sinoko(Sirende Area),UM2-6 - Upper midland 2-6,UM4,High Potential Maize Zone,4,pre school,1,18.41666603,3.416666746,,,,1,35.20000076,546.8983765,,0.375,392,13.97999954,27.61499977,Apr,27.61499977,13.97999954,392,4,27.07999992,13.83333302,456.7999878,1216,194,60,0.400208414,0.357763976,,0,,1,7.620616913,7.089988708,2.391664743,1,4.414614677,3.606641293,1,4.60517025,3.411147594,1,8.482602119,0.762140036,1,8.560760498,1.145799637,1,8.519720078,1.186839938,0,0,1,5.267858028,1,7.103322029,1,4.094344616,1,-1.609437943,1,2.197224617,1,-1.609437943,0,0,1,1.228665471,1,1.386294365,1,2.91325593
58,1,0.5,-0.693147182,12.88166667,15.41666667,50850,1,1,1,0,18500,0,-5500,-2700,16650,300,-8200,18500,13000,18800,10300,35150,6990.246094,5250,6990.246094,18800,8.85227108,9.841611862,0,987.5,5500,0,1940,580,6080,580,7440,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,630,400,1300,2330,2330,340,240,3317.5,3317.5,3317.5,3317.5,3317.5,3317.5,3317.5,3317.5,3317.5,3317.5,3317.5,3317.5,3317.5,3317.5,580,8.106966972,6.363028049,1339.059937,1124.459961,35.70000076,26,1300,1361.699951,1361.699951,17.85000038,13,650,680.8499756,680.8499756,669.5299683,0,562.2299805,0,80,119.6666641,82,129.6000061,146.6666718,92.66666412,84.58823395,86.15384674,73,0,0,0,0,0,0,0,0,35,64,7.25,339,312,33.75,7.5,13.5,0.5,4.406719208,0,0,10.44052792,9.447422981,9.568139076,9.494667053,10.32773113,7.341137886,7.341137886,8.835585594,12.50578499,15.4458437,35.29411697,35.56159592,35.48926926,35.56235504,35.09943771,30.76922989,30.68461609,30.37916374,30.37097549,29.24797821,2,1.866548896,1.934056401,1.952377319,1.947020173,3.42219305,13.57743359,15.36762333,16.66186905,15.06414509,3.42219305,13.33243847,15.77748108,17.3638134,14.72443485,,0,,546.8983765,456.7999878,-90.09838867,6.304263115,39.74373245,6.124245644,37.5063858,27.61499977,27.07999992,-0.534999847,3.318359137,11.01150703,3.298795462,10.88205147,13.97999954,13.83333302,-0.146666527,2.637627602,6.957079887,2.627081156,6.901555061,20.91980934,16.62829781,20.2026329,16.08889008,8.752595901,8.666203499,Rift Valley,Trans Nzoia,Cherangani,Kaplamai,Motosiet,Sinoko(Sirende Area),UM2-6 - Upper midland 2-6,UM4,High Potential Maize Zone,21,std 6,0,17.5,5.0625,,,,1,35.20000076,546.8983765,,0.375,392,13.97999954,27.61499977,Apr,27.61499977,13.97999954,392,4,27.07999992,13.83333302,456.7999878,71.25,345.75,14,0,,,0,,1,6.331911087,7.02505827,1.993493915,1,2.882003546,3.563716173,1,2.564949274,3.426515102,1,6.47697258,0.693147182,1,6.523342133,1.230281591,1,6.523342133,1.230281591,0,0,1,5.845716,1,4.26619482,1,2.639057398,1,-0.693147182,1,1.791759491,1,1.098612309,1,1.791759491,1,1.621860385,1,3.044522524,1,2.862200975
59,1,2.5,0.91629076,4.3,5,38000,1,1,1,0,0,0,18500,-1200,29362.5,225,17300,0,18500,225,17300,29362.5,76283.35938,14500,76283.35938,225,11.24221039,5.416100502,3640,22542.5,0,0,2980,520,520,520,2980,2980,328,1800,2128,338.3529358,1000,1338.352905,344.615387,1000,1344.615356,0,800,800,3220,1865,1500,1252,4617,4617,1380,1300,30799.5,31127.5,31137.85352,31144.11523,30799.5,32599.5,31799.5,31799.5,31599.5,32927.5,32137.85352,32144.11523,31599.5,31127.5,520,10.34584713,6.253829002,7112.016602,545.9279785,21.02000046,20,656,817.0200195,697.0200195,52.54999924,50,1640,2042.550049,1742.550049,17780.04102,6342.700195,1364.819946,540,70,119.6666641,82,129.6000061,146.6666718,92.66666412,84.58823395,86.15384674,73,4,21.95121956,4,4,0,12.19512177,12.19512177,9.756097794,0,0,0,120,12,108,168,89,160,4.406719208,1.386294365,3.088822603,4.290392876,9.447422981,9.568139076,9.494667053,10.32773113,2.28609252,7.341137886,8.835585594,12.50578499,15.4458437,35.49000931,35.56159592,35.48926926,35.56235504,35.09943771,30,30.68461609,30.37916374,30.37097549,29.24797821,0.763414621,1.866548896,1.934056401,1.952377319,1.947020173,2.260409832,13.57743359,15.36762333,16.66186905,15.06414509,2.64956522,13.33243847,15.77748108,17.3638134,14.72443485,,0,,546.8983765,456.7999878,-90.09838867,6.304263115,39.74373245,6.124245644,37.5063858,27.61499977,27.07999992,-0.534999847,3.318359137,11.01150703,3.298795462,10.88205147,13.97999954,13.83333302,-0.146666527,2.637627602,6.957079887,2.627081156,6.901555061,20.91980934,16.62829781,20.2026329,16.08889008,8.752595901,8.666203499,Rift Valley,Trans Nzoia,Cherangani,Kaplamai,Motosiet,Sinoko(Sirende Area),UM2-6 - Upper midland 2-6,UM4,High Potential Maize Zone,57,college 2,1,36,13,,,,1,35.20000076,546.8983765,,0.375,392,13.97999954,27.61499977,Apr,27.61499977,13.97999954,392,4,27.07999992,13.83333302,456.7999878,0,120,249,0.356731474,0.085137241,,0,,1,7.218777657,6.302486897,0.826844037,1,3.961765051,3.569251299,1,3.912023067,3.401197433,1,7.402451515,-0.269953996,1,7.621954441,0.815546155,1,7.463104725,0.974395573,1,1,1,4.787491798,0,0,1,5.517452717,1,-1.609437943,1,2.197224617,1,1.609437943,1,2.77258873,1,2.564949274,1,4.043051243,1,3.583518982
60,1,2.410000086,0.879626811,2.82,3,1500,1,1,1,0,0,6000,0,-2700,0,1250,-2700,6000,0,7250,3300,6000,52967.74219,37250,52967.74219,7250,10.87743855,8.888756752,3600,4660,0,0,500,350,350,350,500,500,492,3300,3792,338.3529358,2800,3138.353027,0,3300,3300,438,0,438,3600,3550,4500,750,8800,8800,3350,3300,17060,17552,17398.35352,17060,17498,20360,19860,20360,17060,20852,20198.35352,20360,17498,17552,350,9.77292347,5.857933044,2116.419189,1428.311157,41.49377441,62.24066162,145.2282104,248.9626465,248.9626465,100,150,350,600,600,5100.570313,1980,3442.22998,1800,70,119.6666641,82,129.6000061,146.6666718,92.66666412,84.58823395,86.15384674,73,6,40.24390411,4,0,6,34.14634323,40.24390411,0,140,0,140,399,405,51,140,129,44,4.406719208,1.791759491,3.694958448,10.38467026,9.447422981,9.568139076,9.494667053,10.32773113,18.81313133,7.341137886,8.835585594,12.50578499,15.4458437,35.5,35.56159592,35.48926926,35.56235504,35.09943771,30,30.68461609,30.37916374,30.37097549,29.24797821,2.142857075,1.866548896,1.934056401,1.952377319,1.947020173,14.66666698,13.57743359,15.36762333,16.66186905,15.06414509,14.66666698,13.33243847,15.77748108,17.3638134,14.72443485,,0,,546.8983765,456.7999878,-90.09838867,6.304263115,39.74373245,6.124245644,37.5063858,27.61499977,27.07999992,-0.534999847,3.318359137,11.01150703,3.298795462,10.88205147,13.97999954,13.83333302,-0.146666527,2.637627602,6.957079887,2.627081156,6.901555061,20.91980934,16.62829781,20.2026329,16.08889008,8.752595901,8.666203499,Rift Valley,Trans Nzoia,Cherangani,Kaplamai,Motosiet,Sinoko(Sirende Area),UM2-6 - Upper midland 2-6,UM4,High Potential Maize Zone,85,pre school,0,53,7.5,,,,1,35.20000076,546.8983765,,0.375,392,13.97999954,27.61499977,Apr,27.61499977,13.97999954,392,4,27.07999992,13.83333302,456.7999878,140,456,173,0.388191879,0.909090936,,0,,1,8.143875122,7.264247894,2.934555054,1,4.60517025,3.569532633,1,5.010635376,3.401197433,1,5.857933044,0.762140036,1,6.396929741,2.685577393,1,6.396929741,2.685577393,1,1,1,6.12249279,1,4.941642284,1,5.153291702,1,-1.203972816,1,2.302585125,1,1.791759491,0,0,1,2.014903069,1,4.442651272,1,3.970291853
63,1,1.299999952,0.262364239,2.77,3.5,14500,1,1,1,0,0,600,-18500,-450,0,600,-18950,600,-18500,1200,-18350,600,25033.91406,9500,25033.91406,1200,10.12798691,7.090076923,0,3085.5,0,0,2400,2300,2300,2300,2400,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,1775,1500,0,3275,3275,320,240,6360.5,6360.5,6360.5,6360.5,6360.5,6360.5,6360.5,6360.5,6360.5,6360.5,6360.5,6360.5,6360.5,6360.5,2300,8.757862091,7.740664482,2089.707764,703.7077026,38.46154022,38.46154022,0,76.92308044,76.92308044,50,50,0,100,100,2716.620117,1226.900024,914.8200073,360,70,119.6666641,82,129.6000061,146.6666718,92.66666412,84.58823395,86.15384674,73,0,0,0,0,0,0,0,0,0,0,0,373,420,11,324,236,147,4.406719208,0,0,9.21509552,9.447422981,9.568139076,9.494667053,10.32773113,7.74309206,7.341137886,8.835585594,12.50578499,15.4458437,35.5,35.56159592,35.48926926,35.56235504,35.09943771,30,30.68461609,30.37916374,30.37097549,29.24797821,1.866548896,1.866548896,1.934056401,1.952377319,1.947020173,32.75,13.57743359,15.36762333,16.66186905,15.06414509,32.75,13.33243847,15.77748108,17.3638134,14.72443485,,0,,546.8983765,456.7999878,-90.09838867,6.304263115,39.74373245,6.124245644,37.5063858,27.61499977,27.07999992,-0.534999847,3.318359137,11.01150703,3.298795462,10.88205147,13.97999954,13.83333302,-0.146666527,2.637627602,6.957079887,2.627081156,6.901555061,20.91980934,16.62829781,20.2026329,16.08889008,8.752595901,8.666203499,Rift Valley,Trans Nzoia,Cherangani,Kaplamai,Motosiet,Sinoko(Sirende Area),UM2-6 - Upper midland 2-6,UM4,High Potential Maize Zone,28,form 1,1,19.25,5.5,,,,1,35.20000076,546.8983765,,0.375,392,13.97999954,27.61499977,Apr,27.61499977,13.97999954,392,4,27.07999992,13.83333302,456.7999878,0,431,383,0.451627374,0.293422431,,0,,1,6.818727493,6.556363106,2.04680109,1,3.912023067,3.569532633,1,3.912023067,3.401197433,0,0,0.624091208,1,4.60517025,3.488903046,1,4.60517025,3.488903046,0,0,1,6.066108227,0,0,1,5.948034763,1,-2.302585125,1,2.197224617,1,2.639057398,1,2.197224617,1,1.704748034,1,3.33220458,1,2.957510948
64,1,0.270000011,-1.309333324,4.44,6,42000,1,1,1,0,0,1350,0,-5700,0,225,-5700,1350,0,1575,-4350,1350,37661.16016,3250,37661.16016,1575,10.53638458,7.362010479,0,1776.25,0,300,2000,2000,2000,2300,2000,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,760,360,320.2000122,240,2536.25,2536.25,2536.25,2536.25,2536.25,2536.25,2536.25,2536.25,2536.25,2536.25,2536.25,2536.25,2536.25,2536.25,2300,7.838441849,7.740664482,17585.88867,1194.111084,0,43.33333206,0,79.44443512,43.33333206,0,11.69999981,0,21.44999886,11.69999981,4748.189941,3956.899902,322.4100037,0,60,119.6666641,82,129.6000061,146.6666718,92.66666412,84.58823395,86.15384674,73,0,0,0,0,0,0,0,0,48,0,48,69,69,23,53,59,4,4.406719208,0,0,7.931687832,9.447422981,9.568139076,9.494667053,10.32773113,0.821350038,7.341137886,8.835585594,12.50578499,15.4458437,35.56159592,35.56159592,35.48926926,35.56235504,35.09943771,30.7692318,30.68461609,30.37916374,30.37097549,29.24797821,1.866548896,1.866548896,1.934056401,1.952377319,1.947020173,35.43123627,13.57743359,15.36762333,16.66186905,15.06414509,30.7692318,13.33243847,15.77748108,17.3638134,14.72443485,,0,,546.8983765,456.7999878,-90.09838867,6.304263115,39.74373245,6.124245644,37.5063858,27.61499977,27.07999992,-0.534999847,3.318359137,11.01150703,3.298795462,10.88205147,13.97999954,13.83333302,-0.146666527,2.637627602,6.957079887,2.627081156,6.901555061,20.91980934,16.62829781,20.2026329,16.08889008,8.752595901,8.666203499,Rift Valley,Trans Nzoia,Cherangani,Kaplamai,Motosiet,Sinoko(Sirende Area),UM2-6 - Upper midland 2-6,UM4,High Potential Maize Zone,2,pre school,1,22.55555534,4,,,,1,35.20000076,546.8983765,,0.375,392,13.97999954,27.61499977,Apr,27.61499977,13.97999954,392,4,27.07999992,13.83333302,456.7999878,48,92,63,0.833349109,0,,0,,1,5.77582407,7.085157394,-0.196805909,0,0,3.571266174,1,2.459588766,3.426515341,0,0,0.624091208,1,3.065724611,3.567593813,1,2.459588766,3.426515341,0,0,1,4.521788597,1,3.871201038,1,4.143134594,1,-1.609437943,1,2.079441547,1,1.098612309,0,0,1,1.386294365,1,0.693147182,1,3.11598134
65,1,2.950000048,1.081805229,3.7675,4.583333333,88000,1,1,1,0,37000,900,0,-600,28350,2030,-600,37900,37000,39930,37300,66250,64041.60156,15500,64041.60156,39930,11.0672884,10.59488297,3000,8306.58,0,0,2520,2000,2000,2000,2520,2520,0,0,0,0,0,0,0,0,0,0,0,0,3000,3550,3000,1350,7900,7900,570,240,19206.58008,19206.58008,19206.58008,19206.58008,19206.58008,19206.58008,19206.58008,19206.58008,19206.58008,19206.58008,19206.58008,19206.58008,19206.58008,19206.58008,2000,9.863008499,7.600902557,2651.125244,493.1593018,33.89830399,33.89830399,213.5593262,281.3559265,281.3559265,100,100,630,830,830,7820.819824,4164,1454.819946,0,50,119.6666641,82,129.6000061,146.6666718,92.66666412,84.58823395,86.15384674,73,0,0,0,0,0,0,0,0,0,0,0,38,23,15,864,624,244,4.406719208,0,0,8.188604355,9.447422981,9.568139076,9.494667053,10.32773113,3.722382307,7.341137886,8.835585594,12.50578499,15.4458437,35.5,35.56159592,35.48926926,35.56235504,35.09943771,30,30.68461609,30.37916374,30.37097549,29.24797821,2.142857075,1.866548896,1.934056401,1.952377319,1.947020173,9.518072128,13.57743359,15.36762333,16.66186905,15.06414509,9.518072128,13.33243847,15.77748108,17.3638134,14.72443485,,0,,546.8983765,456.7999878,-90.09838867,6.304263115,39.74373245,6.124245644,37.5063858,27.61499977,27.07999992,-0.534999847,3.318359137,11.01150703,3.298795462,10.88205147,13.97999954,13.83333302,-0.146666527,2.637627602,6.957079887,2.627081156,6.901555061,20.91980934,16.62829781,20.2026329,16.08889008,8.752595901,8.666203499,Rift Valley,Trans Nzoia,Cherangani,Kaplamai,Motosiet,Sinoko(Sirende Area),UM2-6 - Upper midland 2-6,UM4,High Potential Maize Zone,77,pre school,1,32.42856979,5.285714149,,,,1,35.20000076,546.8983765,,0.375,392,13.97999954,27.61499977,Apr,27.61499977,13.97999954,392,4,27.07999992,13.83333302,456.7999878,0,38,868,0.532424986,0,,0,,1,7.282637596,6.200832367,1.314363837,1,4.60517025,3.569532633,1,4.60517025,3.401197433,1,6.445719719,0.762140036,1,6.721425533,2.253192425,1,6.721425533,2.253192425,0,0,1,3.637586117,0,0,1,6.766191483,1,1.098612309,1,2.197224617,1,0,0,0,1,1.66500771,1,4.343805313,1,3.479039907
66,1,6,1.791759491,4.626666667,5.333333333,292000,1,1,1,0,0,0,-125000,1200,80550,150,-123800,0,-125000,150,-123800,80550,139149.9531,112250,139149.9531,150,11.8433075,5.010635376,10000,25617,0,0,9050,1450,1450,1450,9050,9050,0,9600,9600,0,9300,9300,0,6500,6500,0,3100,3100,10000,10650,9000,1500,21150,21150,3850,2850,56767,56767,56767,56767,56767,66367,66067,63267,59867,66367,66067,63267,59867,56767,1450,10.94671059,7.27931881,2356.205078,1698.705078,50,50,116.6666641,216.6666718,216.6666718,300,300,700,1300,1300,14137.23047,10627,10192.23047,7200,70,119.6666641,82,129.6000061,146.6666718,92.66666412,84.58823395,86.15384674,73,0,117.0731659,0,0,0,113.4146347,79.26829529,37.80487823,0,0,0,0,180,4,250,750,4,4.406719208,0,4.762799263,9.842801094,9.447422981,9.568139076,9.494667053,10.32773113,10.56271744,7.341137886,8.835585594,12.50578499,15.4458437,35.5,35.56159592,35.48926926,35.56235504,35.09943771,30,30.68461609,30.37916374,30.37097549,29.24797821,2.142857075,1.866548896,1.934056401,1.952377319,1.947020173,16.26922989,13.57743359,15.36762333,16.66186905,15.06414509,16.26922989,13.33243847,15.77748108,17.3638134,14.72443485,,0,,546.8983765,456.7999878,-90.09838867,6.304263115,39.74373245,6.124245644,37.5063858,27.61499977,27.07999992,-0.534999847,3.318359137,11.01150703,3.298795462,10.88205147,13.97999954,13.83333302,-0.146666527,2.637627602,6.957079887,2.627081156,6.901555061,20.91980934,16.62829781,20.2026329,16.08889008,8.752595901,8.666203499,Rift Valley,Trans Nzoia,Cherangani,Kaplamai,Motosiet,Sinoko(Sirende Area),UM2-6 - Upper midland 2-6,UM4,High Potential Maize Zone,4,pre school,1,20.5,5.5,,,,1,35.20000076,546.8983765,,0.375,392,13.97999954,27.61499977,Apr,27.61499977,13.97999954,392,4,27.07999992,13.83333302,456.7999878,0,184,754,0.751703084,0.6775195,,0,,1,9.229380608,7.437621593,2.357330561,1,5.703782558,3.569532633,1,5.703782558,3.401197433,1,6.551080227,0.762140036,1,7.170119762,2.789275646,1,7.170119762,2.789275646,0,1,1,5.21493578,0,0,1,6.625392437,1,-0.693147182,1,1.386294365,1,0,0,0,1,1.704748034,1,1.386294365,1,3.020424843
